,Eco,Eco Plus,Gender,Customer Type,Age,Type of Travel,Flight Distance,Wifi Service,Departure/Arrival,Online Booking,Gate Location,Food and Drink,Online Boarding,Seat Comfort,Inflight Entertainment,On-board Service,Leg Room,Baggage,Checkin Service,Inflight Service,Cleanliness,Departure Delay,Arrival Delay,Satisfaction
13397,1,0,1.0,1.0,18,0.0,277,4,4,4,1,4,4,2,4,3,5,5,1,2,4,18,20.0,0.0
13398,0,0,0.0,1.0,7,0.0,1061,4,5,4,1,3,4,3,3,5,3,5,4,4,3,0,0.0,0.0
13399,0,0,1.0,1.0,53,1.0,2227,5,3,5,5,5,4,4,4,4,4,4,4,4,3,3,0.0,1.0
13400,0,0,1.0,1.0,58,1.0,1117,4,1,1,1,5,4,3,4,4,4,4,3,4,3,0,9.0,0.0
13401,0,0,1.0,1.0,31,1.0,2150,5,5,5,5,4,4,4,4,4,2,5,5,5,4,14,0.0,1.0
13402,1,0,1.0,1.0,25,0.0,511,3,4,3,3,4,3,4,4,4,4,5,5,4,4,63,58.0,0.0
13403,0,0,1.0,1.0,46,1.0,419,3,3,3,3,1,2,5,4,4,5,4,3,4,2,0,2.0,1.0
13404,0,0,0.0,1.0,50,1.0,3951,1,3,1,2,5,5,5,1,1,1,1,4,1,2,0,0.0,1.0
13405,1,0,0.0,1.0,12,0.0,1123,1,1,1,4,2,1,5,2,3,1,3,3,4,2,3,0.0,0.0
13406,1,0,0.0,1.0,59,0.0,473,3,1,3,3,2,3,2,2,4,4,3,1,3,2,0,0.0,0.0
13407,0,0,1.0,1.0,52,1.0,1389,1,1,1,1,4,5,4,4,4,4,4,3,4,5,0,0.0,1.0
13408,0,0,0.0,0.0,27,1.0,1011,4,3,3,2,4,3,4,4,3,4,4,5,4,4,35,22.0,1.0
13409,0,0,1.0,1.0,48,1.0,3848,2,4,5,4,1,4,3,2,2,2,2,3,2,4,0,0.0,0.0
13410,1,0,1.0,1.0,42,1.0,2475,3,3,3,3,1,3,3,3,3,3,3,2,3,4,0,0.0,0.0
13411,1,0,1.0,0.0,34,1.0,425,3,1,2,4,4,2,4,4,2,3,3,4,3,4,0,0.0,0.0
13412,0,1,1.0,1.0,50,0.0,1303,1,4,2,2,2,3,5,4,4,2,3,4,4,3,10,0.0,0.0
13413,0,0,1.0,1.0,47,1.0,2351,3,3,3,3,5,4,5,5,5,5,5,5,5,5,0,2.0,1.0
13414,0,0,1.0,1.0,44,1.0,1303,5,5,5,5,3,5,4,4,4,4,4,4,4,3,1,7.0,1.0
13415,1,0,1.0,1.0,20,0.0,239,4,4,4,3,3,4,3,3,1,1,3,2,4,3,0,0.0,0.0
13416,0,1,0.0,1.0,37,1.0,199,1,5,5,5,1,1,1,1,3,5,4,1,3,1,0,0.0,0.0
13417,0,0,1.0,1.0,43,1.0,1699,2,2,2,2,4,4,4,3,3,3,3,4,3,4,2,0.0,1.0
13418,1,0,0.0,0.0,36,1.0,406,3,1,3,3,5,3,5,5,4,5,4,2,3,5,42,51.0,0.0
13419,0,0,1.0,1.0,45,1.0,2442,4,4,4,4,2,3,5,4,4,5,4,4,4,5,21,18.0,1.0
13420,1,0,0.0,1.0,61,0.0,337,2,2,2,4,5,2,5,5,3,1,4,4,4,5,12,20.0,0.0
13421,0,0,0.0,1.0,51,1.0,3380,3,3,3,3,3,5,5,4,4,4,4,1,4,5,0,0.0,1.0
13422,0,0,1.0,0.0,36,1.0,780,3,3,3,3,3,3,3,3,5,5,4,4,4,3,16,70.0,0.0
13423,1,0,0.0,1.0,34,0.0,328,2,1,2,4,4,2,4,4,3,2,4,4,5,4,5,0.0,0.0
13424,0,0,1.0,1.0,51,1.0,354,1,1,1,1,5,5,5,5,5,5,5,5,5,5,7,8.0,1.0
13425,0,0,0.0,0.0,34,1.0,309,4,4,4,2,1,4,1,1,4,5,5,5,4,1,0,0.0,0.0
13426,0,0,0.0,1.0,52,1.0,1589,1,1,1,1,3,4,5,3,3,3,3,3,3,5,0,0.0,1.0
13427,0,0,1.0,1.0,29,1.0,3416,5,5,2,5,4,4,4,4,4,2,3,5,2,4,0,0.0,1.0
13428,0,0,0.0,0.0,21,1.0,236,5,3,4,1,2,4,2,2,5,5,2,4,2,2,0,0.0,1.0
13429,1,0,0.0,1.0,9,0.0,1315,2,5,2,4,1,2,1,1,5,2,3,3,5,1,0,0.0,0.0
13430,0,0,0.0,1.0,59,1.0,3263,5,5,5,5,4,5,4,5,5,4,5,5,5,3,0,0.0,1.0
13431,0,0,1.0,1.0,54,1.0,1856,5,5,5,5,2,4,3,5,5,5,5,3,5,4,0,0.0,1.0
13432,1,0,1.0,1.0,56,1.0,337,3,3,3,3,2,3,4,4,4,3,4,1,4,3,3,9.0,0.0
13433,1,0,0.0,1.0,59,0.0,889,4,4,4,2,1,4,1,1,5,2,4,4,4,1,0,0.0,0.0
13434,1,0,1.0,0.0,36,1.0,431,1,4,1,4,5,1,5,5,3,5,3,3,4,5,0,0.0,0.0
13435,0,0,0.0,1.0,42,1.0,2308,3,3,3,3,5,5,5,5,5,5,5,5,5,3,0,0.0,1.0
13436,0,0,0.0,1.0,75,1.0,119,3,4,4,4,1,4,3,3,3,3,3,2,3,2,0,0.0,0.0
13437,0,0,1.0,1.0,50,1.0,3098,4,4,4,4,4,4,4,3,3,4,3,4,3,5,0,0.0,1.0
13438,1,0,0.0,1.0,20,0.0,696,3,4,3,3,5,3,5,5,3,5,4,3,5,5,0,0.0,0.0
13439,1,0,1.0,1.0,18,0.0,1012,2,4,1,3,3,1,3,3,3,5,4,1,3,3,0,4.0,0.0
13440,0,0,1.0,1.0,28,1.0,594,2,2,2,2,4,4,4,4,5,3,4,5,5,4,0,0.0,1.0
13441,0,0,0.0,0.0,27,1.0,997,4,5,5,3,3,5,3,3,5,3,5,3,4,3,0,0.0,1.0
13442,0,0,1.0,1.0,45,1.0,640,3,3,3,3,5,5,5,3,3,3,3,5,3,5,65,59.0,1.0
13443,0,0,1.0,1.0,38,1.0,3436,1,1,1,1,2,4,5,3,3,4,3,5,3,4,4,20.0,1.0
13444,0,0,0.0,0.0,32,1.0,517,4,3,3,5,2,3,5,2,3,2,4,3,4,2,0,7.0,0.0
13445,1,0,0.0,1.0,32,0.0,507,1,5,5,5,4,5,4,4,4,3,4,4,5,4,11,4.0,0.0
13446,0,1,0.0,1.0,55,0.0,861,3,5,2,4,3,2,3,3,4,4,4,5,4,3,2,11.0,0.0
13447,1,0,0.0,1.0,29,0.0,731,2,2,2,3,4,2,1,4,1,3,3,4,3,4,0,0.0,0.0
13448,1,0,0.0,1.0,41,1.0,996,5,4,2,4,5,5,5,5,4,2,1,5,5,5,80,62.0,1.0
13449,1,0,1.0,1.0,66,1.0,991,2,1,4,1,4,3,3,2,2,2,2,1,2,4,0,7.0,0.0
13450,0,0,1.0,1.0,63,1.0,101,2,4,4,4,3,3,3,4,4,4,2,3,4,4,0,0.0,0.0
13451,1,0,1.0,1.0,38,1.0,436,1,3,3,3,1,1,1,1,3,4,4,1,3,1,0,19.0,0.0
13452,0,0,1.0,1.0,47,1.0,1056,4,4,4,4,3,5,5,4,4,4,4,4,4,4,45,49.0,1.0
13453,0,0,0.0,1.0,24,1.0,1886,5,5,5,5,3,4,3,3,5,2,4,3,5,3,76,73.0,1.0
13454,1,0,1.0,0.0,23,1.0,2367,3,3,3,3,3,3,3,3,2,4,4,4,3,3,1,13.0,0.0
13455,1,0,1.0,1.0,42,0.0,1449,2,1,2,4,3,3,4,4,4,2,4,2,4,2,0,1.0,0.0
13456,0,0,1.0,0.0,29,1.0,1041,1,1,1,5,3,1,3,3,3,3,5,5,4,3,16,2.0,0.0
13457,0,0,1.0,1.0,55,1.0,446,3,3,3,3,5,5,5,5,5,5,5,5,5,5,0,0.0,1.0
13458,0,0,1.0,1.0,35,1.0,3191,2,2,2,2,2,5,1,5,5,5,5,5,5,5,0,0.0,1.0
13459,1,0,1.0,0.0,44,1.0,472,3,4,4,3,1,4,1,1,1,1,2,3,4,1,0,0.0,0.0
13460,1,0,0.0,1.0,32,1.0,558,5,2,2,2,5,5,5,5,4,5,4,1,1,5,0,0.0,1.0
13461,0,0,0.0,1.0,22,1.0,1577,1,1,5,1,4,4,4,4,5,3,5,4,4,4,10,4.0,1.0
13462,0,1,1.0,1.0,63,1.0,147,4,1,1,1,4,4,2,4,4,4,4,1,4,4,0,0.0,1.0
13463,0,0,0.0,0.0,39,1.0,2521,3,3,3,4,2,3,2,2,3,3,4,4,4,2,3,0.0,0.0
13464,0,0,0.0,1.0,60,1.0,4243,3,3,3,3,5,5,5,3,5,3,5,5,4,5,18,23.0,1.0
13465,1,0,1.0,1.0,55,1.0,1050,5,1,3,1,5,2,2,5,5,5,5,3,5,3,0,0.0,1.0
13466,0,0,1.0,1.0,38,1.0,859,5,5,5,5,2,4,5,5,5,4,5,5,5,3,0,0.0,1.0
13467,0,0,1.0,1.0,44,1.0,2573,3,3,5,3,5,5,4,4,4,4,4,3,4,4,11,5.0,1.0
13468,0,0,0.0,1.0,56,1.0,308,1,1,1,1,2,5,5,5,5,4,5,3,5,5,0,1.0,1.0
13469,1,0,0.0,1.0,60,1.0,177,2,3,3,3,3,2,3,3,2,5,2,1,2,3,49,55.0,0.0
13470,0,1,1.0,1.0,40,0.0,669,3,5,3,1,4,3,4,4,4,5,5,5,5,4,0,0.0,0.0
13471,0,0,0.0,1.0,24,1.0,1714,1,1,1,1,5,5,5,5,4,2,5,3,5,5,7,10.0,1.0
13472,0,0,1.0,1.0,43,1.0,1535,5,3,5,5,4,5,4,5,5,5,5,4,5,5,3,0.0,1.0
13473,0,0,0.0,1.0,56,1.0,1121,3,3,3,3,4,5,5,4,4,4,4,5,4,4,0,0.0,1.0
13474,1,0,1.0,0.0,21,1.0,1246,4,4,4,3,3,4,2,3,4,5,5,5,5,3,106,14.74085660217047,1.0
13475,1,0,1.0,1.0,40,1.0,606,2,3,3,3,2,3,2,2,2,3,2,4,3,2,54,38.0,0.0
13476,0,0,1.0,0.0,24,1.0,737,5,1,5,3,5,5,5,5,3,4,4,5,5,5,0,5.0,1.0
13477,0,0,0.0,1.0,37,1.0,150,3,3,3,3,5,2,2,5,5,5,5,3,5,2,0,0.0,1.0
13478,0,0,1.0,1.0,60,1.0,1065,2,2,2,2,3,5,4,4,4,5,4,3,4,3,0,0.0,1.0
13479,1,0,1.0,0.0,47,1.0,280,1,1,1,3,4,1,4,4,2,4,2,1,4,4,0,0.0,0.0
13480,1,0,1.0,1.0,9,0.0,2704,2,5,2,2,4,2,4,4,4,3,5,4,5,4,0,3.0,0.0
13481,0,0,0.0,1.0,27,1.0,1129,2,1,2,2,5,4,5,5,4,4,5,5,5,5,29,31.0,1.0
13482,0,0,1.0,1.0,57,1.0,216,2,4,4,4,4,4,3,1,1,1,2,3,1,1,0,0.0,0.0
13483,1,0,1.0,1.0,20,0.0,213,1,1,1,4,3,1,5,3,4,5,4,2,4,3,101,105.0,0.0
13484,0,0,1.0,1.0,50,1.0,451,4,4,4,4,3,1,3,5,5,5,5,2,5,1,0,0.0,1.0
13485,0,0,1.0,1.0,59,1.0,3203,5,5,5,5,4,5,5,2,2,2,2,4,2,3,7,20.0,1.0
13486,0,0,0.0,1.0,63,1.0,588,3,1,2,1,2,1,1,3,3,3,3,4,3,3,12,6.0,0.0
13487,0,0,0.0,0.0,35,1.0,231,3,3,3,4,3,2,2,1,3,3,3,2,3,2,156,156.0,0.0
13488,0,0,1.0,1.0,59,1.0,495,1,1,1,1,5,5,5,4,4,4,4,4,4,5,9,0.0,1.0
13489,1,0,1.0,0.0,17,1.0,1446,3,3,3,2,4,3,4,4,5,4,4,3,5,4,0,19.0,0.0
13490,0,0,0.0,1.0,36,1.0,2137,3,3,3,3,4,1,3,5,5,5,5,5,5,2,0,0.0,1.0
13491,0,1,0.0,1.0,64,1.0,247,2,4,4,4,2,2,2,2,1,5,3,2,3,2,2,12.0,0.0
13492,0,0,0.0,1.0,40,1.0,3306,3,3,3,3,5,4,4,4,4,4,4,3,4,3,22,49.0,1.0
13493,1,0,0.0,1.0,68,0.0,589,3,5,3,3,4,3,4,4,5,4,5,5,4,4,0,22.0,0.0
13494,0,0,0.0,0.0,36,1.0,109,1,1,1,4,5,1,5,5,4,3,3,3,4,5,18,8.0,0.0
13495,0,0,0.0,1.0,25,1.0,1440,5,5,5,5,4,4,4,4,4,5,4,4,5,4,0,0.0,1.0
13496,0,0,0.0,1.0,71,1.0,3055,1,2,2,2,1,3,4,1,1,2,1,2,1,4,95,108.0,0.0
13497,0,0,1.0,1.0,41,1.0,1547,4,4,4,4,3,4,4,5,5,5,5,3,5,3,0,3.0,1.0
13498,1,0,0.0,1.0,10,0.0,442,2,5,2,3,2,2,3,2,4,3,5,2,2,2,72,80.0,0.0
13499,0,0,1.0,1.0,40,1.0,851,5,5,5,5,1,5,4,4,4,4,4,4,4,1,18,36.0,1.0
13500,0,1,1.0,1.0,56,0.0,113,2,5,2,3,2,3,1,3,3,2,3,1,3,4,0,0.0,0.0
13501,1,0,1.0,0.0,23,1.0,387,3,2,3,3,2,3,2,2,2,1,4,2,4,2,0,0.0,0.0
13502,0,1,1.0,1.0,27,0.0,319,2,4,2,4,4,2,4,4,2,3,4,3,3,4,7,0.0,0.0
13503,0,0,1.0,1.0,36,1.0,302,1,1,1,1,3,4,4,5,5,5,5,3,5,5,0,0.0,1.0
13504,0,0,0.0,1.0,54,1.0,1670,5,5,2,5,3,4,5,4,4,4,4,5,4,4,0,0.0,1.0
13505,0,0,1.0,0.0,37,1.0,77,1,2,2,4,1,2,1,1,2,1,3,1,4,1,59,58.0,0.0
13506,1,0,0.0,1.0,32,1.0,1105,1,1,1,5,2,1,2,2,2,4,5,1,4,2,0,0.0,1.0
13507,0,0,0.0,0.0,25,1.0,130,5,1,5,2,5,5,5,5,3,2,5,3,5,5,3,0.0,1.0
13508,0,0,0.0,1.0,66,1.0,442,1,1,1,1,4,4,4,5,5,5,5,5,5,4,2,0.0,1.0
13509,0,0,0.0,1.0,50,1.0,2336,3,3,3,3,4,4,4,4,4,4,4,4,4,3,0,7.0,1.0
13510,1,0,1.0,1.0,36,0.0,588,5,5,5,5,2,5,2,2,3,2,5,5,4,2,0,0.0,1.0
13511,0,0,0.0,1.0,41,1.0,3237,4,4,4,4,5,4,5,5,5,5,5,5,5,5,0,0.0,1.0
13512,0,0,1.0,1.0,29,1.0,2586,1,1,1,1,5,5,5,4,2,4,4,5,4,5,16,5.0,1.0
13513,0,0,0.0,1.0,12,1.0,1532,3,3,3,3,3,3,3,3,4,5,4,1,4,3,0,0.0,0.0
13514,1,0,0.0,1.0,67,0.0,1130,2,4,2,5,3,2,3,3,5,4,4,5,5,3,39,36.0,0.0
13515,1,0,1.0,0.0,25,1.0,946,1,2,2,4,3,2,3,3,2,4,3,1,3,3,63,83.0,0.0
13516,0,0,1.0,1.0,58,1.0,1620,2,2,2,2,2,5,5,5,5,5,5,3,5,4,0,0.0,1.0
13517,0,0,1.0,1.0,10,1.0,3036,5,5,5,5,5,5,5,5,2,4,5,4,2,5,0,0.0,1.0
13518,1,0,1.0,1.0,18,1.0,550,5,5,5,5,5,5,5,5,3,1,4,2,2,5,0,0.0,1.0
13519,1,0,0.0,1.0,69,0.0,3801,1,5,1,1,1,4,4,3,4,3,5,4,5,4,15,0.0,0.0
13520,0,0,1.0,1.0,45,1.0,765,2,4,3,4,2,4,4,2,2,2,2,3,2,3,0,17.0,0.0
13521,0,0,0.0,1.0,9,1.0,604,2,1,2,2,1,2,1,1,3,2,4,4,4,1,0,1.0,1.0
13522,1,0,0.0,1.0,31,0.0,300,2,4,4,2,1,4,1,1,3,3,4,4,5,1,78,68.0,0.0
13523,1,0,1.0,1.0,31,1.0,577,1,3,2,2,1,1,1,1,1,4,3,3,3,1,0,0.0,0.0
13524,1,0,1.0,1.0,41,1.0,627,2,3,5,5,2,2,2,2,2,1,4,1,4,2,0,0.0,0.0
13525,0,0,0.0,1.0,58,1.0,677,1,1,1,1,4,3,3,1,1,2,1,1,1,3,78,81.0,0.0
13526,1,0,1.0,1.0,36,0.0,2588,1,5,2,4,2,2,2,2,5,4,3,5,5,2,0,0.0,0.0
13527,1,0,1.0,1.0,32,0.0,1158,3,3,3,3,4,3,4,4,1,5,2,4,4,4,0,15.0,0.0
13528,1,0,1.0,1.0,25,0.0,1010,3,3,3,3,1,3,1,1,1,5,5,1,2,1,0,22.0,0.0
13529,0,0,1.0,1.0,53,1.0,1677,5,5,5,5,2,4,5,5,5,5,5,4,5,3,32,17.0,1.0
13530,0,0,1.0,0.0,40,1.0,2300,5,5,5,4,5,5,5,5,3,5,3,5,4,5,0,0.0,1.0
13531,1,0,0.0,0.0,17,1.0,229,3,3,3,3,5,3,5,5,4,3,4,1,3,5,0,0.0,0.0
13532,0,1,0.0,1.0,39,1.0,1044,1,1,1,1,1,2,1,1,3,4,3,2,3,1,0,13.0,0.0
13533,1,0,1.0,1.0,63,0.0,563,2,2,1,4,2,3,3,2,2,1,2,2,2,1,46,66.0,0.0
13534,0,1,0.0,1.0,25,0.0,731,4,1,4,3,2,4,2,2,1,1,3,1,3,2,5,0.0,1.0
13535,0,0,0.0,1.0,53,1.0,3289,5,5,5,5,5,3,5,5,5,5,5,4,5,1,2,0.0,1.0
13536,1,0,0.0,1.0,66,1.0,332,4,3,3,3,4,4,4,4,4,3,3,5,3,4,0,0.0,1.0
13537,0,0,0.0,0.0,29,1.0,528,1,1,1,5,3,1,3,3,5,3,5,5,5,3,29,11.0,0.0
13538,0,0,1.0,1.0,56,1.0,3746,1,1,1,1,5,4,5,4,4,4,4,5,4,5,15,13.0,1.0
13539,0,1,1.0,1.0,18,0.0,365,3,4,3,3,5,3,5,5,3,4,4,5,5,5,0,0.0,0.0
13540,1,0,1.0,1.0,8,0.0,431,2,5,2,5,2,2,2,2,4,4,5,4,5,2,0,0.0,0.0
13541,1,0,1.0,0.0,50,0.0,547,2,3,2,3,2,2,1,2,2,2,4,5,3,2,2,0.0,0.0
13542,1,0,1.0,1.0,30,0.0,594,5,3,5,2,2,5,2,2,2,5,1,3,1,2,0,0.0,1.0
13543,1,0,1.0,1.0,30,0.0,192,3,4,3,5,4,3,4,4,5,3,5,4,5,4,30,20.0,0.0
13544,0,0,0.0,1.0,51,1.0,1999,4,3,3,3,1,4,3,4,4,4,4,2,4,4,15,11.0,0.0
13545,1,0,0.0,1.0,32,1.0,265,2,3,1,3,2,2,2,2,1,2,4,4,3,2,2,0.0,0.0
13546,0,0,0.0,1.0,41,1.0,2608,2,2,2,2,3,5,4,5,5,5,5,5,5,4,7,0.0,1.0
13547,1,0,1.0,1.0,59,0.0,2125,4,2,4,2,2,2,1,5,5,4,5,4,5,4,7,0.0,0.0
13548,1,0,1.0,1.0,60,1.0,308,4,1,1,1,2,5,4,4,4,4,4,1,4,3,0,21.0,1.0
13549,1,0,0.0,1.0,61,0.0,331,4,4,4,5,4,4,4,4,3,4,4,5,4,4,18,8.0,0.0
13550,0,0,1.0,1.0,66,1.0,280,3,3,3,3,1,2,5,4,4,4,4,5,4,4,0,0.0,1.0
13551,0,0,0.0,1.0,26,1.0,1096,2,2,2,2,3,3,3,3,5,2,5,4,4,3,0,32.0,1.0
13552,1,0,1.0,1.0,57,0.0,331,2,2,2,3,1,4,4,2,2,2,2,2,2,4,0,0.0,0.0
13553,0,0,0.0,1.0,39,1.0,1222,4,4,4,4,2,4,4,5,5,5,5,3,5,3,7,1.0,1.0
13554,0,0,0.0,0.0,36,1.0,266,2,2,2,3,4,2,4,4,4,3,2,4,2,4,0,0.0,0.0
13555,1,0,1.0,1.0,18,0.0,1747,2,4,2,3,1,2,1,1,4,5,4,3,5,1,0,0.0,0.0
13556,1,0,1.0,1.0,16,0.0,1670,2,4,2,4,2,2,2,2,3,2,4,1,1,2,0,0.0,0.0
13557,1,0,0.0,1.0,32,0.0,1134,2,5,3,1,3,3,3,3,5,5,4,4,4,3,47,57.0,0.0
13558,1,0,0.0,1.0,65,0.0,305,2,4,2,3,2,2,2,4,5,4,5,2,3,2,171,156.0,0.0
13559,0,0,1.0,1.0,40,1.0,2795,4,4,4,4,2,4,5,5,5,5,5,3,5,4,6,6.0,1.0
13560,1,0,0.0,1.0,47,0.0,604,3,1,3,4,3,1,1,1,5,4,3,1,2,1,113,141.0,0.0
13561,0,0,0.0,1.0,42,1.0,3181,5,5,5,5,3,2,3,4,4,4,4,5,4,5,4,4.0,1.0
13562,1,0,0.0,1.0,42,0.0,802,3,2,3,3,2,3,2,2,2,3,4,4,3,2,1,7.0,0.0
13563,0,1,1.0,1.0,50,1.0,462,2,3,5,5,4,2,3,2,2,2,2,1,2,5,15,13.0,1.0
13564,1,0,1.0,0.0,28,1.0,1253,1,1,1,3,1,1,1,1,3,4,4,2,4,1,0,0.0,0.0
13565,0,0,0.0,0.0,48,1.0,325,3,4,4,4,1,3,1,1,5,4,4,4,4,1,2,0.0,1.0
13566,1,0,0.0,1.0,16,0.0,1062,2,5,2,4,2,1,1,3,5,4,4,1,4,1,259,261.0,0.0
13567,0,0,0.0,0.0,28,1.0,1460,3,3,3,1,2,3,2,2,3,2,5,5,4,2,1,1.0,0.0
13568,0,0,0.0,1.0,54,1.0,270,1,1,1,4,3,4,4,4,4,4,4,4,4,4,44,26.0,1.0
13569,1,0,1.0,1.0,66,0.0,1199,2,4,2,5,3,4,1,2,2,2,2,1,2,3,13,21.0,0.0
13570,1,0,1.0,1.0,22,0.0,616,2,2,2,3,2,2,2,2,4,3,3,2,3,2,16,15.0,0.0
13571,0,0,1.0,1.0,59,1.0,2605,3,3,3,3,3,4,4,2,2,2,2,3,2,5,0,0.0,1.0
13572,1,0,1.0,0.0,21,1.0,2602,3,3,3,3,3,3,3,2,5,3,2,3,4,3,54,54.0,0.0
13573,1,0,1.0,0.0,21,1.0,599,3,1,3,4,5,3,5,5,2,5,3,1,4,5,0,0.0,0.0
13574,0,0,0.0,0.0,45,1.0,1096,4,4,4,2,3,4,3,3,5,2,4,5,5,3,18,15.0,1.0
13575,1,0,1.0,1.0,51,0.0,192,2,4,2,3,3,5,5,3,3,2,3,5,3,4,0,0.0,0.0
13576,1,0,1.0,1.0,14,0.0,1590,3,4,3,3,3,3,3,3,4,4,4,4,3,3,0,0.0,0.0
13577,0,1,1.0,1.0,70,0.0,965,4,5,4,4,5,4,5,2,2,4,2,5,2,4,0,2.0,0.0
13578,0,1,1.0,1.0,68,0.0,689,1,3,1,4,3,1,5,3,3,1,3,3,3,2,7,0.0,0.0
13579,0,0,0.0,1.0,57,1.0,337,2,2,5,2,5,4,4,4,4,4,4,4,4,3,0,0.0,1.0
13580,1,0,1.0,0.0,8,1.0,1140,2,2,2,3,4,2,4,4,3,4,3,3,3,4,0,0.0,0.0
13581,0,0,1.0,0.0,40,1.0,588,2,2,2,4,5,2,5,5,2,2,4,2,3,5,0,0.0,0.0
13582,1,0,0.0,1.0,25,0.0,323,3,1,3,4,4,3,4,4,1,1,4,4,4,4,72,78.0,0.0
13583,0,0,1.0,1.0,50,1.0,592,4,4,2,4,4,4,5,4,4,4,4,3,4,5,0,0.0,1.0
13584,1,0,0.0,0.0,22,1.0,113,1,1,1,4,3,1,3,3,4,1,3,3,4,3,52,59.0,0.0
13585,1,0,1.0,1.0,26,0.0,130,2,5,1,2,5,1,5,5,5,3,5,5,4,5,1,3.0,0.0
13586,1,0,1.0,0.0,16,1.0,843,4,4,4,2,5,4,5,5,4,2,3,2,1,5,0,2.0,1.0
13587,1,0,0.0,1.0,54,0.0,191,1,4,1,4,3,1,3,3,4,2,4,5,5,3,0,0.0,0.0
13588,0,0,0.0,1.0,48,1.0,2767,5,5,5,5,3,5,4,4,4,4,4,4,4,3,28,15.0,1.0
13589,0,0,0.0,0.0,40,1.0,442,1,1,1,3,2,1,2,2,3,3,5,5,4,2,4,0.0,0.0
13590,1,0,1.0,1.0,50,1.0,692,2,4,4,4,4,4,4,2,2,2,2,2,2,2,0,9.0,0.0
13591,1,0,0.0,1.0,59,0.0,1400,3,1,3,2,1,3,1,1,2,1,2,2,2,1,0,0.0,0.0
13592,1,0,0.0,0.0,23,1.0,419,4,1,4,3,2,4,2,2,1,1,3,4,4,2,70,55.0,1.0
13593,1,0,0.0,0.0,24,1.0,748,1,1,1,5,1,1,1,1,3,4,2,4,3,1,6,4.0,1.0
13594,1,0,1.0,0.0,36,1.0,479,4,3,4,4,3,4,3,3,3,1,3,4,4,3,0,0.0,0.0
13595,0,0,1.0,1.0,44,1.0,598,3,3,3,3,5,4,2,3,3,4,3,1,3,1,0,4.0,1.0
13596,1,0,1.0,1.0,58,0.0,134,1,1,1,3,3,3,3,3,3,1,1,2,3,5,47,48.0,1.0
13597,0,0,1.0,1.0,55,1.0,3903,5,5,5,5,2,5,4,5,5,5,5,5,5,3,15,51.0,1.0
13598,0,0,1.0,1.0,59,1.0,2556,2,2,2,2,4,4,4,5,4,4,4,4,4,4,5,0.0,1.0
13599,1,0,1.0,1.0,57,1.0,304,2,2,2,2,5,4,4,2,2,2,2,2,2,1,0,68.0,0.0
13600,1,0,0.0,1.0,50,0.0,590,3,3,4,3,5,4,3,5,2,4,1,3,5,5,24,21.0,0.0
13601,0,0,1.0,1.0,54,1.0,853,4,4,4,4,4,4,4,4,5,4,4,4,3,4,383,358.0,1.0
13602,1,0,1.0,1.0,40,0.0,1723,1,5,1,1,3,1,3,3,3,5,5,3,4,3,0,0.0,0.0
13603,0,1,1.0,1.0,40,1.0,826,4,3,3,3,4,4,4,4,3,5,3,3,3,4,8,8.0,0.0
13604,1,0,0.0,1.0,40,0.0,1449,1,1,1,2,1,4,4,3,4,3,2,4,4,4,205,210.0,0.0
13605,0,0,1.0,1.0,27,1.0,1513,2,1,1,1,2,2,2,2,2,1,2,2,2,2,0,0.0,0.0
13606,1,0,0.0,1.0,48,1.0,106,5,5,1,1,5,5,5,5,3,2,5,4,3,5,0,3.0,1.0
13607,0,0,0.0,0.0,11,1.0,1119,3,3,3,4,4,3,3,4,2,3,3,4,4,4,3,23.0,0.0
13608,0,0,1.0,1.0,29,1.0,1522,3,3,3,3,5,5,5,5,5,5,4,4,5,5,0,12.0,1.0
13609,1,0,0.0,1.0,67,0.0,433,3,4,3,1,4,3,4,4,5,4,5,3,5,4,17,26.0,0.0
13610,0,0,1.0,1.0,56,1.0,534,2,3,2,2,3,5,4,3,3,3,3,5,3,5,0,0.0,1.0
13611,1,0,0.0,1.0,12,0.0,632,5,3,5,3,1,5,1,1,4,4,3,2,4,1,31,37.0,1.0
13612,0,0,0.0,1.0,25,1.0,1325,3,5,5,5,3,3,3,3,1,2,4,4,4,3,0,52.0,0.0
13613,1,0,1.0,1.0,31,1.0,143,5,3,3,3,5,5,5,5,5,3,5,1,5,5,0,0.0,1.0
13614,0,0,0.0,0.0,38,1.0,281,5,5,5,1,5,5,5,5,3,2,4,4,5,5,0,5.0,1.0
13615,0,0,1.0,0.0,21,1.0,1874,4,1,4,1,1,4,1,1,5,3,3,3,1,1,2,0.0,1.0
13616,1,0,0.0,1.0,66,1.0,389,4,3,3,3,4,4,4,4,5,3,2,4,4,4,0,0.0,1.0
13617,1,0,0.0,1.0,55,0.0,1107,1,4,1,3,4,1,4,4,3,2,4,5,4,4,2,0.0,0.0
13618,1,0,1.0,1.0,45,0.0,436,1,5,1,2,4,5,5,4,4,1,4,5,4,4,0,9.0,1.0
13619,0,1,0.0,1.0,54,0.0,369,2,3,2,3,2,2,2,2,2,5,4,4,3,2,6,8.0,0.0
13620,0,0,0.0,0.0,23,1.0,134,5,1,5,1,5,5,5,5,4,4,5,4,5,5,0,0.0,1.0
13621,1,0,1.0,1.0,13,0.0,2454,2,3,2,3,2,1,1,4,2,3,4,1,1,1,4,1.0,0.0
